EmployeeID,Age,Gender,Department,Tenure,Salary,Satisfaction,WorkLifeBalance,Overtime,Performance,ManagerRating,LastHikePct,PromotionGap,Distance,Education,HireSource,EmploymentType,Sentiment,Attrition
710,48,Male,Sales,108,27.4,3.7,4,0,4,2.1,17.5,6,19,3,Referral,Contract,Negative,0
711,26,Male,Operations,47,18.8,8.6,3,0,3,3.6,3.2,0,8,4,Referral,Full-Time,Positive,1
712,24,Male,Marketing,61,21.2,5.8,4,0,3,3.7,10.7,7,12,2,Job Board,Full-Time,Neutral,1
713,36,Female,Operations,22,13.0,8.4,4,0,1,4.1,7.7,1,15,3,LinkedIn,Full-Time,Positive,0
714,40,Male,Operations,43,19.3,5.9,1,0,1,3.9,16.4,7,22,4,LinkedIn,Contract,Positive,0
715,46,Female,Marketing,92,25.7,2.3,2,0,3,2.0,3.3,7,16,1,Job Board,Full-Time,Negative,0
716,39,Female,Engineering,77,24.6,1.7,4,0,1,3.9,11.8,7,1,3,Referral,Full-Time,Negative,0
717,40,Male,HR,26,18.3,9.6,1,0,1,3.0,16.2,5,20,4,Campus,Full-Time,Positive,0
718,55,Male,Engineering,65,28.7,4.8,3,1,4,4.3,3.9,7,13,2,Referral,Full-Time,Neutral,0
719,34,Female,Finance,97,30.0,4.2,2,1,3,2.6,20.1,6,4,3,Campus,Full-Time,Neutral,0
720,39,Male,Operations,15,17.4,4.2,1,1,1,4.1,9.9,5,19,4,Referral,Full-Time,Neutral,1
721,42,Male,HR,8,15.9,4.4,3,0,2,3.9,6.1,7,8,1,Job Board,Part-Time,Negative,0
722,38,Female,Sales,47,20.8,9.5,4,0,2,4.0,7.3,2,14,4,Job Board,Intern,Positive,0
723,56,Male,Engineering,79,30.1,1.6,4,1,1,2.5,9.4,6,29,2,LinkedIn,Full-Time,Negative,1
724,56,Male,Operations,38,14.4,2.1,2,0,3,4.0,6.8,7,7,2,LinkedIn,Full-Time,Negative,1
725,40,Female,Engineering,98,26.8,8.1,1,1,2,4.2,12.7,5,26,4,Campus,Part-Time,Positive,0
726,38,Male,Engineering,101,28.6,5.9,4,0,4,3.5,15.0,0,14,1,LinkedIn,Full-Time,Neutral,0
727,43,Male,Engineering,64,26.9,2.2,4,1,1,3.0,11.2,1,28,1,Job Board,Part-Time,Negative,1
728,28,Male,Engineering,46,26.5,1.3,3,0,4,2.5,11.1,1,25,3,LinkedIn,Full-Time,Negative,1
729,37,Female,Sales,5,17.0,3.0,3,0,1,2.9,17.9,4,25,5,Job Board,Full-Time,Negative,0
730,29,Female,HR,98,24.1,3.3,3,0,4,4.3,8.7,3,6,1,LinkedIn,Full-Time,Negative,0
731,27,Male,Sales,107,26.9,1.1,1,0,4,3.2,14.8,6,23,4,Referral,Full-Time,Negative,0
732,25,Male,Engineering,53,24.5,2.9,1,0,2,4.1,20.0,2,11,1,Referral,Full-Time,Negative,1
733,43,Male,Engineering,62,27.4,7.6,1,1,2,4.2,7.2,1,27,3,LinkedIn,Contract,Positive,0
734,22,Male,Sales,90,21.5,8.7,4,0,1,4.0,14.8,4,29,3,Referral,Full-Time,Positive,0
735,45,Male,Engineering,83,28.3,9.1,1,0,2,4.0,21.0,1,18,3,Campus,Full-Time,Positive,0
736,37,Female,Marketing,17,19.0,4.5,3,0,3,3.8,13.1,7,27,1,Job Board,Full-Time,Negative,0
737,35,Male,Engineering,81,21.7,3.9,2,0,3,3.6,21.6,0,16,4,Direct,Full-Time,Neutral,0
738,49,Female,Sales,111,29.7,10.0,1,0,1,2.6,8.9,3,1,2,Job Board,Full-Time,Positive,0
739,41,Male,Sales,90,24.3,7.9,4,0,1,4.5,13.7,7,26,4,Job Board,Full-Time,Neutral,1
740,48,Male,Sales,58,19.4,5.8,1,1,3,4.9,8.9,4,16,4,Referral,Full-Time,Neutral,1
741,47,Male,Engineering,63,30.9,3.3,4,0,3,3.4,3.1,6,2,3,Agency,Full-Time,Negative,0
742,23,Male,Engineering,31,23.8,3.9,4,0,4,4.8,21.9,3,2,2,Referral,Full-Time,Negative,1
743,29,Female,Operations,79,21.6,5.6,4,1,4,5.0,7.6,6,21,4,Referral,Full-Time,Neutral,0
744,42,Female,Engineering,29,23.3,5.9,1,0,3,3.5,21.5,5,27,5,Campus,Full-Time,Positive,0
745,57,Female,HR,41,20.6,1.1,4,1,3,4.2,15.4,4,21,5,Agency,Contract,Negative,1
746,27,Male,Sales,32,18.4,9.6,3,0,3,3.9,20.2,0,13,5,Referral,Part-Time,Positive,0
747,25,Female,Sales,40,19.5,6.2,2,0,2,2.7,21.4,7,9,2,LinkedIn,Intern,Neutral,1
748,55,Male,Sales,44,21.9,6.3,3,0,3,2.1,13.8,0,13,3,Referral,Intern,Neutral,0
749,56,Female,Marketing,10,19.0,2.9,2,0,1,3.4,22.0,2,10,2,Job Board,Full-Time,Negative,0
750,28,Male,Operations,86,21.8,7.9,2,0,4,4.4,17.6,5,8,5,Referral,Full-Time,Positive,0
751,36,Male,Engineering,53,28.5,7.6,2,0,4,3.0,13.0,6,4,5,Job Board,Full-Time,Positive,0
752,44,Male,Sales,114,30.2,1.9,3,0,2,4.4,15.4,4,17,5,Referral,Full-Time,Negative,1
753,29,Male,Engineering,22,24.4,6.4,3,0,2,4.0,6.7,3,7,1,LinkedIn,Intern,Positive,0
754,33,Male,Sales,80,22.6,6.9,1,1,2,4.1,3.2,3,5,2,Referral,Full-Time,Positive,1
755,36,Female,Marketing,22,19.1,8.5,1,0,4,2.9,7.9,7,8,4,Referral,Full-Time,Positive,0
756,45,Female,Engineering,66,29.9,2.9,4,1,1,3.4,11.3,2,24,4,Job Board,Full-Time,Negative,0
757,33,Female,Sales,59,19.5,8.9,3,1,2,2.5,7.3,6,17,2,LinkedIn,Contract,Positive,1
758,36,Male,Operations,54,18.8,5.2,4,1,3,2.7,12.8,0,15,1,Campus,Full-Time,Positive,0
759,32,Male,Engineering,78,25.2,1.9,2,1,3,2.3,15.5,5,18,1,LinkedIn,Full-Time,Negative,1
760,49,Male,Sales,99,21.6,2.0,2,0,2,2.4,15.5,5,17,4,Agency,Full-Time,Negative,0
761,27,Male,Marketing,38,19.0,2.8,2,0,1,2.6,20.0,5,15,3,Job Board,Full-Time,Neutral,1
762,30,Male,Engineering,102,30.0,3.5,3,0,3,3.7,21.4,3,25,3,LinkedIn,Full-Time,Negative,0
763,30,Male,Engineering,22,27.3,5.5,4,1,3,3.3,19.9,5,22,5,Direct,Full-Time,Neutral,1
764,54,Male,Engineering,35,25.9,7.7,3,0,4,2.8,14.8,3,6,1,Referral,Full-Time,Positive,0
765,56,Male,Operations,37,16.1,2.7,2,1,1,4.6,6.9,4,24,4,Referral,Full-Time,Negative,1
766,40,Male,Engineering,114,29.7,9.9,4,1,1,3.6,20.9,7,6,2,Campus,Full-Time,Positive,0
767,27,Female,Engineering,15,25.9,2.5,3,0,2,4.8,6.3,5,3,5,Agency,Contract,Negative,0
768,49,Male,Engineering,48,28.1,6.4,2,0,3,3.9,5.9,5,13,5,Job Board,Full-Time,Neutral,0
769,39,Female,Engineering,51,26.1,9.4,1,0,1,2.0,9.0,7,12,3,Direct,Full-Time,Positive,0
770,52,Male,Finance,96,26.8,8.5,3,0,1,4.7,13.9,1,23,2,LinkedIn,Full-Time,Positive,0
771,34,Female,Engineering,58,28.9,6.8,3,0,2,4.6,15.9,4,21,2,LinkedIn,Contract,Positive,0
772,57,Female,HR,116,21.3,7.4,4,1,2,3.9,3.3,5,2,1,LinkedIn,Full-Time,Positive,1
773,51,Female,Finance,89,27.9,2.2,1,0,3,3.6,17.8,5,15,5,LinkedIn,Full-Time,Negative,0
774,30,Female,Operations,84,26.3,1.1,1,0,1,3.4,6.3,1,24,1,Referral,Contract,Negative,1
775,48,Female,Engineering,90,29.6,4.9,4,1,4,3.4,8.6,6,22,3,LinkedIn,Full-Time,Neutral,1
776,32,Male,Operations,20,15.0,1.8,3,0,1,4.3,9.1,1,15,3,Referral,Full-Time,Negative,0
777,34,Male,Finance,54,25.1,4.2,1,1,2,3.5,9.3,3,18,4,LinkedIn,Full-Time,Negative,1
778,31,Male,Engineering,70,26.7,3.0,1,0,4,2.5,17.4,5,17,5,Referral,Full-Time,Negative,0
779,46,Male,Marketing,25,16.2,9.2,2,1,3,2.2,3.8,2,7,3,Job Board,Contract,Positive,1
780,31,Male,Operations,15,17.6,8.9,3,0,4,2.4,6.7,1,17,4,LinkedIn,Full-Time,Positive,1
781,44,Male,Engineering,17,25.6,8.4,1,0,1,2.8,3.4,5,20,3,Job Board,Contract,Positive,0
782,42,Male,Operations,94,21.9,7.4,2,0,3,3.1,17.8,2,2,3,Job Board,Intern,Positive,0
783,49,Male,Sales,79,21.6,2.4,3,0,1,4.7,21.7,6,21,1,Referral,Full-Time,Negative,0
784,57,Male,Finance,34,20.8,1.4,4,0,3,2.7,15.5,7,8,2,Campus,Full-Time,Negative,0
785,22,Male,Operations,88,21.7,6.9,2,1,2,3.0,14.2,2,1,3,Agency,Full-Time,Neutral,1
786,57,Female,Sales,83,21.5,6.8,2,1,4,2.7,20.3,5,22,1,LinkedIn,Part-Time,Positive,1
787,25,Female,Operations,98,20.8,4.3,2,0,1,3.6,7.8,1,12,2,Job Board,Full-Time,Negative,0
788,40,Male,Sales,109,28.5,5.3,1,0,4,3.9,4.3,7,12,3,LinkedIn,Full-Time,Positive,0
789,34,Male,Marketing,105,26.3,5.4,1,1,2,3.6,12.7,1,19,3,Referral,Contract,Neutral,1
790,45,Male,Finance,22,22.9,3.2,4,1,3,4.9,7.9,7,17,5,Referral,Full-Time,Negative,1
791,47,Male,Engineering,92,31.1,3.8,1,0,3,5.0,11.6,6,18,5,Job Board,Contract,Negative,0
792,52,Female,Sales,47,21.3,4.8,4,0,1,4.5,11.7,2,28,4,Campus,Full-Time,Negative,0
793,36,Male,Sales,48,19.0,6.4,1,1,2,4.4,9.1,6,19,1,Job Board,Full-Time,Positive,1
794,55,Female,Engineering,78,28.8,9.6,3,0,3,3.1,12.2,5,2,3,Job Board,Full-Time,Positive,0
795,33,Male,Engineering,72,27.2,5.8,4,0,4,3.7,10.2,5,7,4,Referral,Full-Time,Neutral,0
796,29,Female,Sales,50,20.9,7.6,3,1,4,3.1,5.1,3,14,3,LinkedIn,Full-Time,Neutral,1
797,35,Male,Engineering,119,32.2,8.3,3,0,3,4.4,19.5,1,14,3,LinkedIn,Full-Time,Positive,0
798,41,Male,Engineering,21,22.9,2.0,2,1,2,2.5,16.3,5,11,3,Referral,Full-Time,Negative,1
799,46,Female,Marketing,12,15.3,6.9,3,0,2,2.7,3.8,0,6,3,Job Board,Intern,Positive,1
800,51,Male,Marketing,4,17.6,5.3,3,1,2,2.1,5.2,2,4,3,LinkedIn,Full-Time,Neutral,1
801,30,Female,Marketing,97,24.4,6.2,2,1,2,3.8,4.8,1,5,1,Referral,Full-Time,Neutral,1
802,32,Male,Sales,49,16.1,1.3,1,1,2,4.1,4.2,0,28,3,LinkedIn,Full-Time,Negative,0
803,55,Male,Operations,53,20.3,9.2,4,1,4,2.0,4.1,0,12,2,Referral,Full-Time,Positive,1
804,37,Male,Finance,78,28.2,9.6,1,1,2,3.5,6.0,0,28,4,Referral,Full-Time,Positive,0
805,30,Female,Engineering,52,31.2,1.0,4,0,1,3.1,19.1,7,10,5,LinkedIn,Full-Time,Negative,1
806,57,Male,Engineering,69,26.7,2.9,4,1,3,4.4,18.7,6,10,3,LinkedIn,Full-Time,Negative,1
807,38,Female,Marketing,7,16.5,2.6,1,1,3,2.1,17.9,7,15,2,LinkedIn,Full-Time,Negative,1
808,57,Female,Engineering,19,21.3,8.0,3,0,2,2.1,14.7,0,28,5,Referral,Full-Time,Positive,1
809,55,Female,HR,111,23.3,6.4,3,0,3,3.9,16.7,7,17,4,Agency,Intern,Positive,0
810,54,Male,Operations,54,19.7,2.6,1,0,4,3.8,17.0,4,2,3,LinkedIn,Full-Time,Negative,1
811,42,Female,Engineering,20,22.0,8.3,4,0,4,4.5,19.9,6,8,1,Referral,Part-Time,Positive,0
812,50,Female,Engineering,44,25.2,4.2,1,0,4,3.8,16.9,6,29,1,Referral,Full-Time,Neutral,1
813,56,Male,Operations,40,14.2,5.1,1,0,3,4.8,17.0,2,5,2,Job Board,Part-Time,Negative,1
814,31,Male,Finance,33,24.5,4.5,4,0,1,2.9,18.3,5,25,2,LinkedIn,Part-Time,Negative,1
815,23,Male,Engineering,35,23.3,5.7,3,0,3,3.2,13.6,5,27,4,LinkedIn,Full-Time,Neutral,0
816,33,Male,Operations,87,21.9,5.3,1,0,4,4.9,7.0,3,7,3,Agency,Full-Time,Neutral,0
817,44,Female,Operations,13,13.2,3.5,1,1,4,2.3,4.6,3,17,5,Agency,Full-Time,Negative,0
818,41,Male,HR,37,15.8,4.8,2,0,4,4.4,11.0,1,18,3,Referral,Full-Time,Neutral,0
819,24,Male,Finance,56,23.9,9.2,1,0,4,2.0,4.7,1,24,5,Referral,Full-Time,Positive,1
820,42,Male,Engineering,65,27.2,5.5,1,0,3,3.5,6.2,7,24,3,LinkedIn,Full-Time,Neutral,0
821,28,Male,Engineering,105,31.4,9.2,3,1,1,2.5,3.5,5,2,2,LinkedIn,Full-Time,Positive,0
822,40,Male,Finance,110,31.7,6.0,1,1,2,3.8,8.7,4,10,4,LinkedIn,Intern,Neutral,0
823,42,Female,Engineering,36,26.3,7.9,2,0,2,4.4,21.4,5,28,3,Job Board,Full-Time,Positive,0
824,44,Male,Finance,65,27.1,3.6,2,0,4,2.1,10.2,3,11,2,LinkedIn,Full-Time,Negative,0
825,36,Male,Operations,3,18.1,8.1,4,0,4,2.5,7.6,1,8,3,LinkedIn,Full-Time,Positive,1
826,36,Female,Engineering,74,29.1,3.4,4,0,2,3.0,10.7,7,19,4,LinkedIn,Intern,Negative,0
827,46,Male,Finance,19,21.4,1.2,4,1,2,2.8,8.7,7,6,2,LinkedIn,Full-Time,Negative,1
828,48,Male,Engineering,9,24.7,2.4,2,0,1,3.1,15.8,1,5,4,Referral,Full-Time,Negative,0
829,51,Male,Operations,80,23.5,1.2,3,0,1,4.9,15.1,6,24,5,Referral,Full-Time,Negative,1
830,34,Female,Engineering,22,25.1,9.5,3,0,2,2.3,3.5,3,4,3,Referral,Full-Time,Positive,0
831,37,Female,Finance,57,21.7,10.0,4,0,1,3.3,12.7,5,26,2,Referral,Full-Time,Positive,0
832,33,Male,HR,13,13.4,7.9,3,0,2,3.4,3.7,0,8,3,Referral,Intern,Positive,0
833,40,Male,Sales,89,22.6,2.0,4,0,4,2.8,15.9,3,4,5,Job Board,Full-Time,Negative,0
834,26,Male,Marketing,92,25.9,9.1,3,0,3,2.8,20.8,0,22,1,LinkedIn,Full-Time,Positive,0
835,37,Female,Marketing,69,22.5,7.7,4,0,3,4.1,20.2,6,6,5,LinkedIn,Full-Time,Neutral,0
836,28,Male,HR,100,24.3,4.0,3,0,1,3.9,6.9,3,11,3,Campus,Full-Time,Negative,0
837,41,Female,Marketing,52,23.8,5.5,3,1,4,4.4,17.1,2,11,5,Job Board,Contract,Neutral,0
838,52,Female,Operations,23,19.2,7.0,3,0,3,3.2,18.1,5,15,4,Referral,Full-Time,Positive,1
839,57,Male,Sales,19,19.9,1.2,2,0,3,3.8,19.4,7,14,4,LinkedIn,Full-Time,Negative,1
840,38,Female,HR,27,14.1,5.5,3,0,2,4.7,7.9,2,6,5,LinkedIn,Full-Time,Neutral,0
841,24,Female,Engineering,24,24.9,7.6,2,1,3,4.6,11.6,5,7,1,LinkedIn,Full-Time,Positive,0
842,30,Male,Marketing,39,18.9,2.7,3,1,4,4.8,7.2,5,6,3,Campus,Contract,Negative,1
843,25,Female,HR,26,12.8,5.0,2,1,3,2.8,3.5,3,2,1,Referral,Full-Time,Neutral,0
844,49,Female,Sales,71,21.1,5.8,4,0,2,5.0,15.5,6,19,2,LinkedIn,Contract,Positive,0
845,57,Male,Engineering,18,26.1,7.6,3,1,3,4.4,11.2,1,14,1,LinkedIn,Full-Time,Positive,1
846,41,Female,Operations,74,21.8,9.7,3,0,4,4.4,7.7,7,4,4,LinkedIn,Intern,Positive,0
847,28,Male,Sales,40,23.2,8.6,1,1,2,4.0,19.1,3,10,4,LinkedIn,Part-Time,Positive,1
848,22,Female,Marketing,82,23.9,6.6,4,1,4,4.9,12.4,0,20,4,Referral,Full-Time,Positive,1
849,57,Female,Engineering,62,31.9,6.3,4,0,3,3.3,21.9,7,9,1,Referral,Full-Time,Neutral,0
850,33,Male,Operations,108,24.0,6.4,1,0,1,4.2,18.1,6,12,2,Campus,Part-Time,Neutral,0
851,26,Male,Engineering,53,26.3,5.9,2,0,4,4.1,19.5,6,22,4,Job Board,Full-Time,Negative,0
852,28,Male,Engineering,36,22.3,1.5,3,0,3,4.2,17.7,1,20,5,Agency,Full-Time,Negative,1
853,31,Male,Operations,71,22.9,7.3,4,1,2,4.3,5.0,6,21,5,Campus,Part-Time,Positive,1
854,45,Male,Operations,79,20.3,7.4,3,0,1,2.6,4.2,5,12,1,Agency,Contract,Positive,1
855,54,Male,Engineering,53,24.9,5.6,2,1,4,3.0,20.4,7,15,3,Direct,Full-Time,Neutral,1
856,31,Male,Sales,67,23.9,8.8,2,1,4,3.2,5.6,2,25,1,LinkedIn,Contract,Positive,0
857,46,Male,Marketing,57,23.9,7.1,4,0,1,4.2,10.4,7,26,5,LinkedIn,Full-Time,Positive,1
858,24,Male,Operations,37,20.2,4.3,4,0,3,4.1,14.6,5,2,1,LinkedIn,Full-Time,Negative,0
859,22,Female,Sales,38,18.3,1.2,4,0,1,4.5,7.0,2,25,5,Referral,Full-Time,Negative,0
860,23,Male,HR,108,22.5,1.5,2,1,2,4.4,7.3,1,26,1,Job Board,Part-Time,Negative,0
861,55,Male,Marketing,81,23.4,4.2,2,0,3,3.8,11.9,7,28,1,LinkedIn,Full-Time,Neutral,1
862,42,Male,Marketing,12,19.5,5.2,1,0,1,2.4,9.9,5,8,5,Campus,Full-Time,Positive,1
863,50,Male,Marketing,115,29.3,2.5,4,0,3,3.9,15.9,0,15,3,Job Board,Intern,Negative,0
864,22,Female,HR,85,21.5,2.7,4,1,2,4.7,4.4,1,2,3,Referral,Full-Time,Negative,1
865,22,Male,Engineering,6,26.4,3.1,1,0,3,3.9,12.3,6,4,4,Referral,Full-Time,Negative,0
866,52,Male,Operations,87,23.8,8.0,1,0,4,4.7,6.3,1,17,2,LinkedIn,Full-Time,Positive,0
867,25,Female,Operations,71,20.2,7.9,3,1,1,5.0,14.5,1,6,4,Referral,Full-Time,Positive,0
868,27,Female,Marketing,109,27.4,4.4,2,0,4,3.1,5.2,4,7,3,LinkedIn,Full-Time,Neutral,1
869,40,Female,Engineering,59,30.1,2.6,2,0,1,4.2,6.8,6,9,2,Referral,Intern,Negative,1
870,43,Female,Engineering,62,31.0,2.0,2,0,1,3.6,18.3,2,14,2,LinkedIn,Full-Time,Negative,0
871,30,Female,Marketing,38,22.4,1.8,3,0,2,3.4,7.5,5,5,1,LinkedIn,Full-Time,Negative,0
872,38,Male,Engineering,39,25.2,4.5,4,0,2,2.7,17.0,5,24,2,Referral,Full-Time,Neutral,0
873,46,Male,Operations,74,20.5,1.4,4,0,1,2.7,8.2,4,20,3,Referral,Contract,Negative,1
874,37,Male,Sales,99,25.1,4.0,2,0,2,2.6,7.5,5,23,1,Referral,Full-Time,Neutral,1
875,35,Male,Marketing,106,28.8,9.7,4,0,4,3.9,8.7,1,27,1,Agency,Full-Time,Positive,0
876,24,Male,Operations,92,23.2,5.6,3,0,3,2.4,19.7,4,18,4,LinkedIn,Full-Time,Neutral,0
877,38,Male,Sales,73,22.7,8.4,1,0,3,3.3,10.5,0,11,3,Agency,Full-Time,Positive,0
878,50,Female,Sales,60,20.9,2.2,4,0,1,3.6,7.6,5,29,1,LinkedIn,Full-Time,Negative,0
879,44,Female,Finance,41,22.6,3.4,2,1,1,3.3,13.2,6,17,4,LinkedIn,Full-Time,Negative,1
880,54,Female,Finance,92,27.0,9.5,3,1,2,4.6,10.3,6,14,4,Direct,Full-Time,Positive,0
881,26,Male,Sales,38,19.3,4.5,3,0,4,3.3,18.0,0,13,1,Job Board,Full-Time,Negative,0
882,22,Male,Finance,32,26.0,6.8,4,1,4,2.2,21.8,7,2,2,Job Board,Intern,Positive,0
883,41,Male,Operations,104,22.8,9.8,4,1,1,5.0,13.0,3,28,2,Job Board,Contract,Positive,1
884,28,Male,Sales,71,21.8,6.0,4,0,2,4.5,11.6,0,24,4,Referral,Full-Time,Neutral,0
885,43,Female,Engineering,43,23.7,3.7,3,1,2,4.0,9.5,4,21,1,Job Board,Full-Time,Neutral,0
886,54,Female,Sales,103,25.7,5.8,2,1,3,4.3,21.5,4,7,5,LinkedIn,Intern,Positive,0
887,34,Female,Sales,115,27.9,1.5,2,0,1,2.4,12.2,3,27,2,Job Board,Full-Time,Negative,0
888,41,Female,Engineering,38,28.3,2.0,4,0,2,4.3,6.4,5,6,1,Agency,Intern,Negative,1
889,46,Female,Engineering,63,27.4,1.1,1,0,4,2.6,21.4,4,8,5,Campus,Full-Time,Negative,0
890,27,Male,Marketing,58,22.8,9.0,3,0,2,3.5,21.3,1,3,1,Job Board,Full-Time,Positive,0
891,54,Male,Sales,84,22.4,7.0,3,1,4,2.5,11.3,4,9,1,Job Board,Full-Time,Neutral,0
892,29,Male,Operations,114,25.2,3.7,1,0,3,4.3,9.6,2,10,5,Referral,Contract,Neutral,0
893,51,Male,Engineering,66,27.9,3.0,3,0,3,2.7,15.9,0,24,3,Referral,Full-Time,Negative,1
894,45,Male,Engineering,95,29.7,7.1,2,0,2,2.8,18.7,2,10,3,Campus,Full-Time,Negative,0
895,27,Male,Marketing,71,23.0,9.3,2,1,4,2.3,12.5,7,28,4,Job Board,Full-Time,Positive,1
896,48,Female,Operations,106,24.4,3.7,3,0,1,4.2,9.3,4,9,4,Referral,Intern,Negative,1
897,29,Male,Engineering,49,25.3,3.9,1,1,4,2.9,8.7,2,16,4,Job Board,Part-Time,Negative,1
898,43,Female,Engineering,46,25.2,8.7,1,0,4,3.6,9.2,2,18,1,LinkedIn,Contract,Positive,0
899,56,Female,Engineering,51,29.5,9.0,2,0,3,3.0,5.2,6,25,3,Campus,Full-Time,Positive,1
900,56,Female,HR,119,28.9,9.2,3,0,4,4.3,17.8,5,22,2,Campus,Contract,Positive,0
901,53,Female,Sales,73,19.4,3.6,1,0,3,2.7,5.0,6,26,5,LinkedIn,Full-Time,Negative,1
902,39,Male,Engineering,19,21.0,2.1,2,0,3,4.8,10.6,4,28,3,LinkedIn,Full-Time,Negative,1
903,42,Female,Engineering,5,20.5,5.0,2,0,1,3.0,18.9,7,4,1,Job Board,Full-Time,Neutral,1
904,32,Male,Sales,62,20.8,3.7,3,0,1,2.3,10.7,5,3,5,LinkedIn,Full-Time,Negative,1
905,55,Female,Operations,96,24.5,9.0,2,0,1,2.7,8.6,3,14,2,Direct,Full-Time,Positive,0
906,39,Male,Finance,58,25.8,1.3,1,1,1,2.2,21.0,2,5,2,LinkedIn,Full-Time,Negative,1
907,49,Male,Sales,67,21.7,6.7,3,1,4,3.4,5.4,0,15,5,LinkedIn,Part-Time,Positive,0
908,34,Female,Engineering,96,30.7,9.2,4,0,1,2.8,19.8,6,18,4,LinkedIn,Part-Time,Positive,0
909,48,Female,Engineering,62,25.6,9.8,3,1,1,4.7,4.2,7,9,5,Job Board,Full-Time,Positive,0
910,30,Male,Engineering,109,30.2,6.9,2,0,4,3.6,10.9,5,3,4,Referral,Contract,Neutral,0
911,48,Female,Marketing,76,23.0,9.5,2,0,2,2.7,15.0,3,28,5,Campus,Full-Time,Positive,0
912,23,Male,Operations,88,18.9,1.7,1,0,4,3.4,10.0,1,11,1,Agency,Full-Time,Negative,1
913,25,Female,Operations,93,20.1,4.2,1,0,4,2.6,13.2,5,25,3,Referral,Full-Time,Neutral,0
914,34,Male,Operations,75,18.8,1.1,2,1,3,2.5,6.9,1,19,2,LinkedIn,Full-Time,Negative,1
915,39,Male,Operations,6,17.0,9.8,3,0,4,2.9,13.8,4,20,2,LinkedIn,Full-Time,Positive,1
916,47,Male,Operations,51,19.6,9.1,2,0,4,2.3,5.6,2,23,2,Campus,Full-Time,Positive,0
917,34,Male,Engineering,17,24.6,1.3,4,0,1,2.6,18.1,6,8,2,LinkedIn,Part-Time,Negative,0
918,22,Male,Engineering,61,23.2,1.2,3,0,1,4.8,14.1,7,7,3,Campus,Full-Time,Negative,1
919,33,Male,Sales,18,14.5,4.3,1,0,2,4.0,12.2,1,29,5,Campus,Contract,Negative,0
920,37,Male,HR,61,20.2,3.3,3,0,3,4.8,4.0,2,20,4,Referral,Contract,Negative,0
921,41,Male,Engineering,41,19.7,8.6,3,0,4,2.8,12.5,7,9,2,Referral,Full-Time,Neutral,0
922,45,Male,Operations,3,17.7,2.4,1,0,1,4.6,13.7,0,19,3,Agency,Full-Time,Negative,1
923,30,Male,Finance,15,17.6,8.1,2,0,1,3.1,8.0,4,12,3,Job Board,Full-Time,Positive,0
924,43,Female,HR,60,20.5,6.0,4,1,2,2.4,15.9,1,25,2,Job Board,Full-Time,Neutral,1
925,44,Female,Engineering,10,21.0,4.4,2,0,2,4.4,4.5,3,15,3,Referral,Full-Time,Neutral,0
926,49,Male,Engineering,102,32.3,2.3,2,0,4,2.2,7.0,0,10,4,Referral,Full-Time,Negative,1
927,40,Female,Engineering,91,35.7,10.0,1,0,2,3.2,17.0,1,21,2,Referral,Full-Time,Positive,0
928,51,Male,Operations,85,17.3,6.6,1,0,4,4.5,5.8,3,22,3,Agency,Full-Time,Positive,0
929,29,Male,Finance,21,23.1,5.0,2,0,1,3.9,7.7,0,11,4,Job Board,Full-Time,Neutral,0
930,47,Female,Marketing,95,21.0,4.3,4,0,1,3.6,15.4,6,22,3,Job Board,Full-Time,Negative,0
931,23,Female,Engineering,76,28.9,9.2,4,0,4,3.1,16.8,4,7,2,LinkedIn,Full-Time,Positive,0
932,25,Female,Sales,47,19.3,8.4,3,0,1,2.2,4.0,3,7,3,Campus,Part-Time,Positive,0
933,53,Male,Sales,1,16.3,8.3,4,0,1,5.0,5.4,3,24,4,Referral,Full-Time,Positive,0
934,39,Female,Marketing,63,20.2,6.5,3,0,3,2.5,11.5,6,19,2,Job Board,Full-Time,Neutral,0
935,44,Male,Marketing,95,26.2,9.0,3,0,1,2.8,14.3,6,2,3,LinkedIn,Full-Time,Positive,0
936,43,Male,Engineering,4,19.4,3.7,2,0,1,2.7,11.6,0,20,4,Campus,Full-Time,Negative,1
937,47,Male,Operations,7,18.0,7.3,1,0,2,4.7,15.3,5,9,2,Job Board,Full-Time,Neutral,0
938,30,Female,Engineering,46,24.9,4.6,2,1,3,4.3,17.4,3,8,2,Referral,Full-Time,Negative,1
939,28,Male,Operations,61,17.1,6.4,4,0,3,3.4,21.0,6,13,5,LinkedIn,Full-Time,Positive,0
940,23,Female,Engineering,57,29.7,10.0,3,1,3,4.9,9.6,6,14,2,LinkedIn,Full-Time,Positive,1
941,53,Female,Engineering,51,25.9,9.9,4,0,1,2.2,6.1,5,26,3,LinkedIn,Full-Time,Positive,0
942,30,Female,Operations,31,21.3,5.6,1,0,2,4.7,8.0,5,13,1,LinkedIn,Part-Time,Neutral,0
943,42,Female,Engineering,8,25.1,6.2,1,0,2,2.2,5.8,1,9,5,Referral,Full-Time,Neutral,0
944,38,Female,Sales,4,14.7,9.1,2,1,2,3.2,10.5,6,23,3,Referral,Full-Time,Positive,1
945,27,Male,Sales,12,16.8,9.9,2,0,3,2.2,19.6,5,16,4,Referral,Full-Time,Positive,0
946,36,Male,Engineering,83,28.9,8.0,4,0,1,5.0,9.6,2,1,4,Job Board,Full-Time,Positive,0
